event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
EQ_0924,IAK,2024-09-07,,,,,,,download failed or no data,insurance
EQ_0924,MOO,2024-09-07,,,,,,,download failed or no data,agriculture
EQ_0924,XME,2024-09-07,,,,,,,download failed or no data,mining
EQ_0924,JETS,2024-09-07,,,,,,,download failed or no data,tourism
EQ_0924,XLU,2024-09-07,,,,,,,download failed or no data,utilities
DR_0925,MOO,2025-03-01,-0.008539548767534494,0.01849498628316802,0.03332588662490343,0.434561,0.001103,34.0,,agriculture
DR_0925,IAK,2025-03-01,-0.02104326487492176,-0.019295713759370482,-0.019712008383820385,0.277817,3.6e-05,34.0,,insurance
DR_0925,XLU,2025-03-01,-0.014007597082069232,-0.044505563171166204,-0.008005976086769714,0.487561,0.001174,34.0,,utilities
DR_0925,XHB,2025-03-01,0.0035372525013635144,0.04109829453461853,0.06810180101339856,1.265517,-0.002408,34.0,,construction
DR_0925,XLF,2025-03-01,,,,,,,download failed or no data,financial
DR_0926,MOO,2025-04-01,-0.005699978396052902,-0.044104625988155094,-0.06782963889823501,0.438908,-0.000232,35.0,,agriculture
DR_0926,IAK,2025-04-01,-0.0025453904344273784,-0.0677321614966625,-0.08182692621264835,0.372968,0.001791,35.0,,insurance
DR_0926,XLU,2025-04-01,,,,,,,download failed or no data,utilities
DR_0926,XHB,2025-04-01,0.012867365315641803,0.06293015191224388,0.023240236976267013,1.063086,-0.001785,35.0,,construction
DR_0926,XLF,2025-04-01,,,,,,,download failed or no data,financial
DR_0927,MOO,2025-05-20,0.00046144550651544373,0.0020463103437142584,-0.002150598903295084,0.769257,0.000273,35.0,,agriculture
DR_0927,IAK,2025-05-20,-0.008354135572600573,-0.012685729530013637,-0.013322270320509607,0.792549,-0.000461,35.0,,insurance
DR_0927,XLU,2025-05-20,-0.01204171994931193,-0.012745921437507619,-0.024317011026059526,0.516381,6.8e-05,35.0,,utilities
DR_0927,XHB,2025-05-20,-0.021134355594259815,-0.02764435748915673,-0.04136641171528668,0.87598,0.000239,35.0,,construction
DR_0927,XLF,2025-05-20,,,,,,,download failed or no data,financial
DR_0928,MOO,2025-06-02,-0.004798843983437636,-0.002683737939098166,-0.006454003277194363,0.820677,0.000207,34.0,,agriculture
DR_0928,IAK,2025-06-02,-0.0003717143004069699,-0.01022924173063657,-0.02170106836751933,0.876691,-0.002908,34.0,,insurance
DR_0928,XLU,2025-06-02,0.0023559906674507055,-0.014538555081367465,-0.019860122524311376,0.60879,-0.001049,34.0,,utilities
DR_0928,XHB,2025-06-02,0.01635883426575492,0.03111415700934785,0.02903498019581123,0.76656,-0.000823,34.0,,construction
DR_0928,XLF,2025-06-02,,,,,,,download failed or no data,financial
DR_0929,MOO,2025-07-11,-0.006354249350821703,-0.022775001744398633,-0.023572345203397228,0.54626,0.000745,35.0,,agriculture
DR_0929,IAK,2025-07-11,0.012050812496250621,0.005704738439661121,0.015632124624333985,0.857911,-0.002393,35.0,,insurance
DR_0929,XLU,2025-07-11,0.003576427384542136,-0.004170841967153035,0.01542029365207151,0.708013,-0.000568,35.0,,utilities
DR_0929,XHB,2025-07-11,-0.007161069653387201,-0.031940759315360764,-0.028854043745760855,1.590031,-0.002046,35.0,,construction
DR_0929,XLF,2025-07-11,,,,,,,download failed or no data,financial
WF_0930,IAK,2024-03-07,-0.0002482449301841371,0.004390339919062252,0.004006697195706883,0.461975,0.001975,35.0,,insurance
WF_0930,XLU,2024-03-07,0.007897239710472041,0.0023682082923070016,0.00892283604457883,0.650486,-0.002202,35.0,,utilities
WF_0930,WOOD,2024-03-07,,,,,,,download failed or no data,timber
WF_0930,MOO,2024-03-07,0.006365267503666417,0.0075168352860540775,0.016368395420187604,1.128572,-0.002768,35.0,,agriculture
WF_0931,IAK,2025-02-20,-0.006113399485882054,0.027015709315146352,0.04220054011833788,0.228365,0.000443,32.0,,insurance
WF_0931,XLU,2025-02-20,0.006987576378362727,-0.0008785082056190704,-0.013384783648074746,0.554626,0.000839,32.0,,utilities
WF_0931,WOOD,2025-02-20,-0.005748883161387642,0.0009432383948512141,-0.0076374403670958066,0.57467,0.000405,32.0,,timber
WF_0931,MOO,2025-02-20,0.002209358470729225,0.015917875887771632,0.006523025806427932,0.460854,0.001009,32.0,,agriculture
FL_0932,IAK,2024-04-20,-0.00010259996523956198,-0.0100152422953707,-0.02111870144298352,0.21826,0.00023,37.0,,insurance
FL_0932,MOO,2024-04-20,-0.005350540175199826,-0.00671330759600631,-0.0029760680772541077,0.861119,-0.00032,37.0,,agriculture
FL_0932,XHB,2024-04-20,0.009667409803214,0.002437744458932457,0.0009446679661947268,1.437308,0.000664,37.0,,construction
FL_0932,JETS,2024-04-20,-0.018409047168183604,-0.02828739120669483,-0.03704934248704258,1.141062,-0.001446,37.0,,infrastructure
FL_0933,IAK,2024-05-29,0.013384328536438762,0.0170716819197781,0.00863598829119387,0.042359,-0.000254,35.0,,insurance
FL_0933,MOO,2024-05-29,0.011288165230919921,0.013419766320417822,-0.0032060956936652407,0.811859,-0.00057,35.0,,agriculture
FL_0933,XHB,2024-05-29,,,,,,,download failed or no data,construction
FL_0933,JETS,2024-05-29,,,,,,,download failed or no data,infrastructure
FL_0933,WOOD,2024-05-29,0.00910960322096809,0.006811147367823924,-0.01486883285258582,0.793578,-0.000191,35.0,,power
FL_0934,IAK,2024-06-03,-0.005888568049830737,-0.00772199496580652,-0.00642133608741044,0.047926,-0.000296,35.0,,insurance
