event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
EQ_0071,XHB,2025-12-20,-0.008605487502380004,-0.0013558066024194652,-0.0046580841082180776,1.052147,-0.001039,37,,construction
EQ_0072,IAK,2025-12-20,-0.0010233189932085328,-0.008196657734692633,-0.009959518659099956,-0.065326,0.001864,37,,insurance
EQ_0072,XHB,2025-12-20,-0.008605487502380004,-0.0013558066024194652,-0.0046580841082180776,1.052147,-0.001039,37,,construction
EQ_0073,IAK,2025-12-31,-0.011040681076776087,-0.013772656257102119,-0.014532500214635688,0.016924,0.002661,34,,insurance
EQ_0073,XHB,2025-12-31,0.008211994195683171,0.00764483216245396,0.027945784287601118,0.995996,9.8e-05,34,,construction
FL_0074,IAK,2025-07-28,0.01026342448336156,0.017125942304844988,0.022116244720142286,0.777071,-0.002417,34,,insurance
FL_0074,MOO,2025-07-28,-0.0022945035989427806,-0.012463262648599142,-0.006434622038097539,0.547784,-0.000499,34,,agriculture
FL_0074,XHB,2025-07-28,-0.007769902537368615,-0.027544257316273787,0.007510795254193504,1.569453,-0.00049,34,,construction
FL_0075,IAK,2025-08-06,-0.011279720475640282,-0.002671031614268602,0.01122300923167697,0.728795,-0.002211,34,,insurance
FL_0075,MOO,2025-08-06,0.00042755220521041267,0.004918540777578061,0.014407197180115511,0.760982,-0.000849,34,,agriculture
FL_0075,XHB,2025-08-06,0.007514921957763025,-0.0013456917541866684,0.04458481544070539,1.751193,0.000283,34,,construction
FL_0075,JETS,2025-08-06,-0.013269756597858342,-0.0199603720600748,0.035529063979401025,2.499884,-0.002352,34,,coal
FL_0076,IAK,2025-07-20,0.015581540212410771,0.003097316321711758,-0.0011587356646796717,0.781989,-0.002566,34,,insurance
FL_0076,MOO,2025-07-20,0.015472756904040607,0.019405924849860527,0.007958207846438452,0.527427,8.7e-05,34,,agriculture
FL_0076,XHB,2025-07-20,0.05191497707280993,0.026172450065780836,0.03945059781358987,1.464474,0.000204,34,,construction
FL_0077,IAK,2025-08-01,0.0029582140352440393,0.023517186169446327,0.01924718516766428,0.704048,-0.002958,36,,insurance
FL_0077,MOO,2025-08-01,0.0011618066885919227,-0.007900991875461314,-0.007816428638807812,0.681086,-0.000432,36,,agriculture
FL_0077,XHB,2025-08-01,-0.006566196925417999,-0.007868562363648877,-0.007645564867138247,1.645498,0.000668,36,,construction
FL_0078,IAK,2025-08-03,0.009271930628190827,0.008230466755397991,0.017193846000009474,0.715623,-0.002367,35,,insurance
FL_0078,MOO,2025-08-03,0.006392068235724991,-0.008976371456390103,-0.0051379674387419,0.682068,-0.000397,35,,agriculture
FL_0078,XHB,2025-08-03,0.018861635278231387,0.0075160235951288006,-0.0008369559832778735,1.633159,0.000218,35,,construction
FL_0079,IAK,2025-08-03,0.009271930628190827,0.008230466755397991,0.017193846000009474,0.715623,-0.002367,35,,insurance
FL_0079,MOO,2025-08-03,0.006392068235724991,-0.008976371456390103,-0.0051379674387419,0.682068,-0.000397,35,,agriculture
FL_0079,XHB,2025-08-03,0.018861635278231387,0.0075160235951288006,-0.0008369559832778735,1.633159,0.000218,35,,construction
FL_0080,IAK,2025-08-07,0.005379406090070215,0.005894478138956871,0.027852713338798723,0.758802,-0.002454,35,,insurance
FL_0080,MOO,2025-08-07,-0.00010535609258183502,0.000888131215322949,0.003384996660123549,0.787726,-0.001067,35,,agriculture
FL_0080,XHB,2025-08-07,-0.007216559400593365,0.008023713197222896,0.02329646751375952,1.827836,-0.00034,35,,construction
FL_0081,IAK,2025-08-07,0.005379406090070215,0.005894478138956871,0.027852713338798723,0.758802,-0.002454,35,,insurance
FL_0081,MOO,2025-08-07,-0.00010535609258183502,0.000888131215322949,0.003384996660123549,0.787726,-0.001067,35,,agriculture
FL_0081,XHB,2025-08-07,-0.007216559400593365,0.008023713197222896,0.02329646751375952,1.827836,-0.00034,35,,construction
FL_0082,IAK,2025-08-11,-0.0027239501197056084,0.018393840105906983,0.010870421341937778,0.673399,-0.001906,34,,insurance
FL_0082,MOO,2025-08-11,-0.003312698779581256,-0.0005409308713946251,0.005864715364124755,0.734303,-0.001124,34,,agriculture
FL_0082,XHB,2025-08-11,0.019381779889110724,0.03269946315571918,0.02479852924338338,1.351206,0.001354,34,,construction
FL_0083,IAK,2025-08-14,-0.008399547525718823,0.009080614594396068,0.02215580343689942,0.737482,-0.001422,35,,insurance
FL_0083,MOO,2025-08-14,0.007397282474973881,0.01735513524439846,0.032868639916336116,0.720722,-0.001986,35,,agriculture
FL_0083,XHB,2025-08-14,-0.005025800639871873,0.009233789125728092,-0.019958788450856663,1.071723,0.001965,35,,construction
FL_0084,IAK,2025-08-16,0.017963032872773475,0.031663066250304246,0.021713013145730493,0.755337,-0.00169,36,,insurance
FL_0084,MOO,2025-08-16,0.009366828381895525,0.02503605033823627,0.03474589435527045,0.745372,-0.002003,36,,agriculture
FL_0084,XHB,2025-08-16,0.01670904500940845,-0.014664416926870986,0.004989010005282252,0.919541,0.002676,36,,construction
